istat_code,comune,provincia,current_plan,current_variant,procedural_status,act_and_date,bur_publication,institutional_source_url,access_date,irdat_dataset_id,irdat_detail_url,irdat_admin_structure,irdat_metadata_date,irdat_publication_date,geometry_source,geometry_format,geometry_crs,geometry_layer_service_id,geometry_alignment_status,currentness_status,evidence_used,independent_current_source,eagle_access_status_baseline,cer_2018_reference,vector_download_status,vector_artifact_path,vector_bytes,vector_sha256,vector_archive_integrity,vector_shp_present,vector_prj_present,notes_gap,detail_error,supplement_source_url,supplement_fetch_status,supplement_sha256
031025,Villesse,GO,PRGC Villesse,Variant 3,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12227,2026-09-19,12227,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12227,Comune di Villesse,,,IRDAT/Comune,,,12227,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Piano Regolatore Generale del Comune di Villesse - Variante 3. P.R.G.C. Adottato con Del. C.C. n. 46 del 28.11.2013, approvato con Del. C.C. n. 38 del 17.11.2014. Var. n. 1 Adottata con Del. C.C. n. 41 del 17.11.2014, approvata con Del. C.C. n. 39 del 18.12.2015. Var. n. 2 Adottata con Del. C.C. n. 27 del 24.10.2016, approvata con Del. C.C. n. 18 del 30.03.2017. Var. n. 3 Adottata con Del. C.C. n. 19 del 30.03.2017, approvata con Del. C.C. n. 30 del 19.07.2017.",,PUBLIC_CONFIG_DETECTED,D:20170824 H:20170824,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
032001,Duino Aurisina,TS,,,,,,https://www.comune.duino-aurisina.ts.it/it/amministrazione-trasparente-5914/pianificazione-e-governo-del-territorio-5984/pianificazione-e-governo-del-territorio-322820,2026-09-19,,,,,,,,,,CURRENT_SOURCE_FOUND_GEOMETRY_TO_VERIFY,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Pagina comunale 'Piani vigenti' aggiornata 28/07/2026, con PRGC varianti 27 e 28; lineage puntuale da completare.",,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D:20140424 H:20140424,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Fonte istituzionale corrente individuata; ricostruire latest effective variant e geometria/lineage prima di qualunque uso in Fase 4.,,https://www.comune.duino-aurisina.ts.it/it/amministrazione-trasparente-5914/pianificazione-e-governo-del-territorio-5984/pianificazione-e-governo-del-territorio-322820,HTTP_OK_KEYWORD_NOT_FOUND,3648a06688e46c98b3991fe698262b1d6115b0e1ddab553a10545ef87d9439e7
032002,Monrupino,TS,,,,,,https://www.comune.monrupino.ts.it/it/amministrazione-trasparente-3975/pianificazione-e-governo-del-territorio-4045,2026-09-19,,,,,,,,,,CURRENT_SOURCE_FOUND_GEOMETRY_TO_VERIFY,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Pagina comunale Pianificazione e governo del territorio con PRGC variante generale 7; verifica aggiornamenti successivi necessaria.,,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D:20131004 H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Fonte istituzionale corrente individuata; ricostruire latest effective variant e geometria/lineage prima di qualunque uso in Fase 4.,,https://www.comune.monrupino.ts.it/it/amministrazione-trasparente-3975/pianificazione-e-governo-del-territorio-4045,HTTP_OK_KEYWORD_NOT_FOUND,b6cd3030d737fa340fdcdf0d6034c8c4ada0e35bd3663bbbd9797d8641f9bad6
032003,Muggia,TS,PRGC Muggia,,,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12171,2026-09-19,12171,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12171,Comune di Muggia,,,IRDAT/Comune,,,12171,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Piano Regolatore Generale del Comune di Muggia - Variante urbanistica 31, aggiornamento delle NTA alla var. 36. Adottato con delibera del C.C. n. 33 del 30.06.2014. Elaborato aggiornato a seguito del D.P.Reg. n. 0123/Pres del 15.06.2016",,PUBLIC_CONFIG_DETECTED,D:20160630 H:20160630,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
032004,San Dorligo della Valle,TS,PRGC San Dorligo della Valle - Dolina,,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12196,2026-09-19,12196,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12196,Comune di San Dorligo della Valle,,,IRDAT/Comune,,,12196,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Piano Regolatore Generale del Comune di San Dorligo della Valle - Dolina. Variante di livello comunale n. 31 al Piano Regolatore Generale Comunale ai sensi dell’art. 9 della L.R. 21/2015, adottata dal Consiglio Comunale con deliberazione n° 44/c dd. 31.07.2017, approvata dal Consiglio comunale con deliberazione n. 18/c dd. 03/05/2018, pubblicata sul B.U.R. n° 23 dd. 06/06/2018.",,PUBLIC_CONFIG_DETECTED,D:20160414 H:20160414,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
032005,Sgonico,TS,PRGC Sgonico,Variant 21,,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12211,2026-09-19,12211,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12211,Comune di Sgonico,,,IRDAT/Comune,,,12211,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Piano Regolatore Generale del Comune di Sgonico - Variante 21.,,PUBLIC_CONFIG_DETECTED,D:20150115 H:20150115,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
032006,Trieste,TS,PRGC Trieste,Variant 20,,2025-10-20,,https://www.comune.trieste.it/it/guide-223180/territorio-iu-223181/nta-norme-tecniche-di-attuazione-e-pianificazione-generale-223182,2026-09-19,12243,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12243,Comune di Trieste,2024-03-19,,IRDAT/Comune,Shapefile (shp),RDN2008-TM33NE,12243,VECTOR_AVAILABLE_CURRENTNESS_NOT_VERIFIED,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Pagina comunale del PRGC vigente e accesso alla consultazione interattiva; stato puntuale delle varianti da ricostruire dagli atti,https://www.comune.trieste.it/it/guide-223180/territorio-iu-223181/nta-norme-tecniche-di-attuazione-e-pianificazione-generale-223182,PUBLIC_CONFIG_DETECTED,D:20170511 H:20170511,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
093001,Andreis,PN,PRGC Andreis,Variant 7,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12111,2026-09-19,12111,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12111,Comune di Andreis,,,IRDAT/Comune,,,12111,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Piano Regolatore Generale del Comune di Andreis. Variante n. 7 Pubblicazione sul B.U.R. n.19m del 8.5.2019.,,PUBLIC_CONFIG_DETECTED,D: H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
093002,Arba,PN,PRGC Arba,26,VIGENTE,DCC 3 del 25/01/2024 - approvazione,In vigore dal 08/02/2024 secondo documento comunale,https://www.comune.arba.pn.it/media/files/093002/attachment/DUP_2025_2027.pdf,2026-09-19,,,,,,Nessun vettore ufficiale corrente acquisito,NONE,,,CURRENT_PLAN_VERIFIED_NO_VECTOR,CURRENT_PLAN_VERIFIED_NO_VECTOR,"DUP comunale corrente elenca tra gli strumenti vigenti la Variante 26, approvata il 25/01/2024 e in vigore dal 08/02/2024; segnala solo nuovi incarichi per future varianti.",https://www.comune.arba.pn.it/media/files/093002/attachment/DUP_2025_2027.pdf,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D:20161103 H:,NOT_ACQUIRED_NO_CURRENT_VECTOR_FOUND,,,,,,,Vigenza del piano chiusa; resta da acquisire una geometria vettoriale ufficiale corrente o documentare percorso alternativo in fase successiva.,,https://www.comune.arba.pn.it/media/files/093002/attachment/DUP_2025_2027.pdf,MATERIALIZED,69011D81AEDF518996F48E8BED44232222B90EDA231A07A45237FCE538CA2A4E
093004,Aviano,PN,PRGC Aviano,Variant 84,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12122,2026-09-19,12122,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12122,Comune di Aviano,,,IRDAT/Comune,,,12122,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Piano Regolatore Generale del Comune di Aviano, aggiornato alla Variante n. 84, adottato con delibera di Consiglio Comunale n. 47 del 19/11/2021, approvata con delibera del Consiglio Comunale n. 57 del 28/12/2021.",,PUBLIC_CONFIG_DETECTED,D:20170112 H:20170112,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
093005,Azzano Decimo,PN,PRGC Azzano Decimo,Variant 2040,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12123,2026-09-19,12123,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12123,Comune di Azzano Decimo,,,IRDAT/Comune,,,12123,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Piano Regolatore Generale del Comune di Azzano Decimo, variante 2040 . Norme tecniche coordinate al DPGR n.051/Pres del 13 marzo 2023, in conformità al parere n.05/23 del 27 febbraio 2023 del Direttore del Servizio Pianificazione Paesaggistica Territoriale e Strategica. Conferma dell’esecutività della delibera Consiliare comunale n.10 del 09 aprile 2022 ed integrata con delibera Consiliare n. 56 del 23 novembre 2022. Pubblicato sul BUR n.13 del 20 marzo 2023. Entrata in vigore della variante generale al P.R.G.C. denominata “PRG 2040 Nuovo Piano Regolatore Comunale” in data 30 marzo 2023.",,PUBLIC_CONFIG_DETECTED,D:20170105 H:20170105,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
093006,Barcis,PN,PRGC Barcis,22,OFFICIAL_VARIANT_DOCUMENT_FOUND,,,https://www.comune.barcis.pn.it/media/files/093006/attachment/22_R_URB_1_A_relazione_illustrativa.pdf,2026-09-19,,,,,,Comune - elaborati Variante 22,PDF,,,LINEAGE_NOT_FULLY_VERIFIED,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Relazione comunale ufficiale della Variante 22.,https://www.comune.barcis.pn.it/media/files/093006/attachment/22_R_URB_1_A_relazione_illustrativa.pdf,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D:20151001 H:,NOT_ACQUIRED_LINEAGE_INCOMPLETE,,,,,,,Non chiusa la sequenza di approvazione/efficacia e l'assenza di varianti successive; vettore corrente non verificato.,,https://www.comune.barcis.pn.it/media/files/093006/attachment/22_R_URB_1_A_relazione_illustrativa.pdf,MATERIALIZED,586A6519FEEDE75370B55617725506C89DFAF09697852203BAFD83274E24F165
093007,Brugnera,PN,,,,,,https://www.comune.brugnera.pn.it/it/amministrazione-111716/aree-amministrative-111717/gestione-del-territorio-111625,2026-09-19,,,,,,,,,,CURRENT_SOURCE_FOUND_GEOMETRY_TO_VERIFY,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Pagina comunale Gestione del territorio aggiornata 17/11/2025 con collegamento alle tavole del piano regolatore.,,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D:20150423 H:20150423,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Fonte istituzionale corrente individuata; ricostruire latest effective variant e geometria/lineage prima di qualunque uso in Fase 4.,,https://www.comune.brugnera.pn.it/it/amministrazione-111716/aree-amministrative-111717/gestione-del-territorio-111625,HTTP_OK_KEYWORD_NOT_FOUND,99c4b60d28c446b694ef001273fb77c3483dcc58a1eb113c5ea12b3a0d3f6444
093008,Budoia,PN,PRGC Budoia,Variant 13,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12127,2026-09-19,12127,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12127,Comune di Budoia,,,IRDAT/Comune,,,12127,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Piano Regolatore Generale del Comune di Budoia aggiornato alla Variante n.13. Approvata con delibera di C.C. n. 12 del 04.02.2021. Esecutività D.P.Reg. n. 052/Pres. del 12.04.2021. Pubblicazione sul B.U.R. 28 aprile 2021.,,PUBLIC_CONFIG_DETECTED,D:20140821 H:20140821,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
093009,Caneva,PN,PRGC Caneva,Variant 30,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12132,2026-09-19,12132,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12132,Comune di Caneva,,,IRDAT/Comune,,,12132,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Piano Regolatore Generale del Comune di Caneva - Variante 30. Conformazione al Piano Paesaggistico Regionale Adottata con D.C.C. n. 37 del 23.11.2023 Approvata con D.C.C. n. 34 del 29.07.2024 Conferma di esecutività con D.G.R. n. 1970 del 20.12.2024 Pubblicazione sul B.U.R. n. 1 del 02.01.2025,,PUBLIC_CONFIG_DETECTED,D:20160721 H:20160721,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
093010,Casarsa della Delizia,PN,PRGC Casarsa della Delizia,Variant 40,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12344,2026-09-19,12344,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12344,Comune di Casarsa della Delizia,,,IRDAT/Comune,,,12344,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Piano regolatore del Comune di Casarsa della Delizia aggiornato alla Variante n.40. Adottata con Delibera del C.C. n. 47 del 25.09.2023 e approvata con delibera del C.C. n. 59 del 27.11.2023. Pubblicazione sul B.U.R. n. 4 del 21.01.2024,,PUBLIC_CONFIG_DETECTED,D:20170119 H:20170119,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
093011,Castelnovo del Friuli,PN,PRGC Castelnovo del Friuli,Variant 7,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12135,2026-09-19,12135,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12135,Comune di Castelnovo del Friuli,,,IRDAT/Comune,,,12135,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Piano Regolatore Generale del Comune di Castelnovo del Friuli - Variante n.7. La variante è stata adottata in Consiglio Comunale con Delibera n. 12 del 22/04/2025 e approvata con Delibera n. 20 del 30/07/2025.,,PUBLIC_CONFIG_DETECTED,D:20160414 H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
093012,Cavasso Nuovo,PN,PRGC Cavasso Nuovo,Variant 12,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12137,2026-09-19,12137,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12137,Comune di Cavasso Nuovo,,,IRDAT/Comune,,,12137,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Piano Regolatore Generale del Comune di Cavasso Nuovo Variante n.12, adottata con deliberazione C.C n. 19 del 30/05/2017 ed approvata con delibera del C.C. n. 38 del 26/09/2017.",,PUBLIC_CONFIG_DETECTED,D:20160602 H:20160602,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
093013,Chions,PN,PRGC Chions,Variant 57,APPROVED_PUBLISHED,,BUR n. 31 del 02.08.2023,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12140,2026-09-19,12140,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12140,Comune di Chions,,,IRDAT/Comune,,,12140,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Piano Regolatore Generale del Comune di Chions. Variante n. 56 al PRGC. Adozione: D.C.C. n°26 del 17.07.2023 pubblicazione sul BUR n°31 del 02.08.2023. Approvazione: D.C.C. n°41 del 28.09.2023 pubblicazione sul BUR n°42 del 18.10.2023. Entrata in vigore: 19/10/2023. Variante n. 57 al PRGC. Adozione: D.C.C. n°2 del 14.03.2024 pubblicazione sul BUR n°13 del 27.03.2024. Approvazione: D.C.C. n°28 del 26.07.2024 pubblicazione sul BUR n°32 del 07.08.2024. Entrata in vigore: 08/08/2024.,,PUBLIC_CONFIG_DETECTED,D:20160901 H:20160901,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
093014,Cimolais,PN,PRGC Cimolais,16B,OFFICIAL_EXECUTIVE_PLAN_DOCUMENT_FOUND,,,https://www.comune.cimolais.pn.it/media/files/md/093014/16B_Norme_tecniche_di_attuazione.pdf,2026-09-19,,,,,,Comune - NTA Variante 16B,PDF,,,LINEAGE_NOT_FULLY_VERIFIED,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"NTA comunali della Variante 16B, indicate come testo coordinato - esecutivita.",https://www.comune.cimolais.pn.it/media/files/md/093014/16B_Norme_tecniche_di_attuazione.pdf,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D:20170928 H:,NOT_ACQUIRED_LINEAGE_INCOMPLETE,,,,,,,La fonte non dimostra che 16B sia ancora l'ultima variante efficace al 2026; vettore corrente non verificato.,,https://www.comune.cimolais.pn.it/media/files/md/093014/16B_Norme_tecniche_di_attuazione.pdf,MATERIALIZED,32B556C40418B7A6247DC96622CA07F2B2222502C77F769B00F7377716DDC0AA
093015,Claut,PN,PRGC Claut,21,APPROVED,Avviso approvazione pubblicato 02/08/2024,,https://www.comune.claut.pn.it/it/novita-103324/notizie-103325/approvazione-della-variante-non-sostanziale-n-21-alle-norme-di-attuazione-del-piano-regolatore-generale-ai-sensi-della-lr-52007-art-63-sexies-126068,2026-09-19,,,,,,Comune - elaborati PRGC,PDF/WEB,,,LINEAGE_NOT_FULLY_VERIFIED,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Pagina comunale ufficiale documenta approvazione della Variante 21 alle NTA.,https://www.comune.claut.pn.it/it/novita-103324/notizie-103325/approvazione-della-variante-non-sostanziale-n-21-alle-norme-di-attuazione-del-piano-regolatore-generale-ai-sensi-della-lr-52007-art-63-sexies-126068,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D:20160602 H:,NOT_ACQUIRED_LINEAGE_INCOMPLETE,,,,,,,Non dimostrata l'assenza di varianti efficaci successive al 2024 e non verificato un vettore corrente allineato.,,https://www.comune.claut.pn.it/it/novita-103324/notizie-103325/approvazione-della-variante-non-sostanziale-n-21-alle-norme-di-attuazione-del-piano-regolatore-generale-ai-sensi-della-lr-52007-art-63-sexies-126068,MATERIALIZED,B6CD3030D737FA340FDCDF0D6034C8C4ADA0E35BD3663BBBD9797D8641F9BAD6
093016,Clauzetto,PN,PRGC Clauzetto,,,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12141,2026-09-19,12141,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12141,Comune di Clauzetto,,,IRDAT/Comune,,,12141,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,piano regolatore del Comune di Clauzetto,,PUBLIC_CONFIG_DETECTED,D:20151008 H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
093017,Cordenons,PN,PRGC Cordenons,45,VIGENTE,,,https://www.comune.cordenons.pn.it/it/amministrazione-31891/documenti-e-dati-31927/documenti-tecnici-di-supporto-31943/piano-regolatore-generale-comunale-prgc-107911,2026-09-19,,,,,,Comune - elaborati PDF PRGC vigente,PDF,,,CURRENT_PLAN_VERIFIED_NO_VECTOR,CURRENT_PLAN_VERIFIED_NO_VECTOR,Pagina comunale aggiornata il 28/05/2026 dichiara i documenti del PRGC vigente e colloca nella sezione vigente le Varianti 45 e 43.,https://www.comune.cordenons.pn.it/it/amministrazione-31891/documenti-e-dati-31927/documenti-tecnici-di-supporto-31943/piano-regolatore-generale-comunale-prgc-107911,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D:20161208 H:,NOT_ACQUIRED_NO_CURRENT_VECTOR_FOUND,,,,,,,Piano corrente verificato; non e stato acquisito un vettore ufficiale corrente riutilizzabile/allineato.,,https://www.comune.cordenons.pn.it/it/amministrazione-31891/documenti-e-dati-31927/documenti-tecnici-di-supporto-31943/piano-regolatore-generale-comunale-prgc-107911,MATERIALIZED,99C4B60D28C446B694EF001273FB77C3483DCC58A1EB113C5EA12B3A0D3F6444
093018,Cordovado,PN,PRGC Cordovado,,,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12144,2026-09-19,12144,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12144,Comune di Cordovado,,,IRDAT/Comune,,,12144,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,piano regolatore del Comune di Cordovado,,PUBLIC_CONFIG_DETECTED,D:20160421 H:20160421,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
093019,Erto e Casso,PN,PRGC Erto e Casso,,,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12149,2026-09-19,12149,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12149,Comune di Erto e Casso,,,IRDAT/Comune,,,12149,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,piano regolatore del Comune di Erto e Casso,,PUBLIC_CONFIG_DETECTED,D:20180308 H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
093020,Fanna,PN,PRGC Fanna,Variant 7,,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12290,2026-09-19,12290,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12290,Comune di Fanna,,,IRDAT/Comune,,,12290,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Variante n. 7 al Piano regolatore generale comunale di conformazione al Piano paesaggistico regionale. Ai sensi e per gli effetti dell’art. 63 bis, co. 9, della L.R. 5/2007 e successive modifiche ed integrazioni con deliberazione consiliare n. 28 dell’11 ottobre 2024, è stata adottata la variante n. 7 al Piano regolatore generale comunale.",,PUBLIC_CONFIG_DETECTED,D:20131219 H:20131219,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
093021,Fiume Veneto,PN,PRGC Fiume Veneto,Variant 73,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12152,2026-09-19,12152,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12152,Comune di Fiume Veneto,,,IRDAT/Comune,,,12152,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Piano regolatore del Comune di Fiume Veneto. Variante n. 73 al PRGC approvata con Delibera del C.C. n. 63 del 29.07.2021,,PUBLIC_CONFIG_DETECTED,D:20171005 H:20171005,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
093022,Fontanafredda,PN,PRGC Fontanafredda,Variant 40,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12237,2026-09-19,12237,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12237,Comune di Fontanafredda,,,IRDAT/Comune,,,12237,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Piano Regolatore Generale del Comune di Fontanafredda . Variante n. 40 al P.R.G.C. approvata con Delibera del Consiglio Comunale n. 43 del 06.06.2016.,,PUBLIC_CONFIG_DETECTED,D:20171012 H:20171012,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
